name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
Irene Lane,3389,18641152,2247,589,1,214.03714079020736,1,29,,residential,6,"LINESTRING (-91.75751700000001 37.947869, -91.75783199999999 37.947878, -91.75787099999999 37.947935, -91.757921 37.948035, -91.757938 37.949539)",bike,1
Irene Lane,3390,18641152,589,2247,1,214.03714079020736,1,29,,residential,6,"LINESTRING (-91.757938 37.949539, -91.757921 37.948035, -91.75787099999999 37.947935, -91.75783199999999 37.947878, -91.75751700000001 37.947869)",bike,1
Hyer Court,3391,18641169,2248,2249,1,85.09229795615006,1,29,,residential,6,"LINESTRING (-91.789411 37.954463, -91.790381 37.954438)",bike,1
Hyer Court,3392,18641169,2249,2248,1,85.09229795615006,1,29,,residential,6,"LINESTRING (-91.790381 37.954438, -91.789411 37.954463)",bike,1
Private Drive 4065,3393,18641173,4435,7,1,132.82830087942656,1,29,,residential,6,"LINESTRING (-91.6800786 37.9051, -91.680075 37.905274, -91.680099 37.905495, -91.680162 37.906086, -91.68026 37.906257, -91.680278 37.906268)",bike,1
Private Drive 4065,3394,18641173,7,4435,1,132.82830087942656,1,29,,residential,6,"LINESTRING (-91.680278 37.906268, -91.68026 37.906257, -91.680162 37.906086, -91.680099 37.905495, -91.680075 37.905274, -91.6800786 37.9051)",bike,1
County Road 8160,3395,18641193,2221,4436,1,328.2410982215777,1,29,,residential,6,"LINESTRING (-91.83048700000001 37.938551, -91.830701 37.938547, -91.831271 37.938552, -91.83151100000001 37.938567, -91.83168999999999 37.938616, -91.831883 37.938701, -91.832032 37.938821, -91.832134 37.938965, -91.83226500000001 37.939251, -91.832334 37.939541, -91.83242199999999 37.939661, -91.832689 37.939936, -91.833 37.9402556)",bike,1
County Road 8160,3396,18641193,4436,2221,1,328.2410982215777,1,29,,residential,6,"LINESTRING (-91.833 37.9402556, -91.832689 37.939936, -91.83242199999999 37.939661, -91.832334 37.939541, -91.83226500000001 37.939251, -91.832134 37.938965, -91.832032 37.938821, -91.831883 37.938701, -91.83168999999999 37.938616, -91.83151100000001 37.938567, -91.831271 37.938552, -91.830701 37.938547, -91.83048700000001 37.938551)",bike,1
Parker Court,3397,18641196,1967,1924,1,375.846018220056,1,29,,residential,6,"LINESTRING (-91.743323 37.964111, -91.74328800000001 37.964748, -91.743347 37.965912, -91.743341 37.966721, -91.743377 37.967489)",bike,1
Parker Court,3398,18641196,1924,1967,1,375.846018220056,1,29,,residential,6,"LINESTRING (-91.743377 37.967489, -91.743341 37.966721, -91.743347 37.965912, -91.74328800000001 37.964748, -91.743323 37.964111)",bike,1
Parker Court,3399,18641196,1924,2250,1,126.64201525953246,1,29,,residential,6,"LINESTRING (-91.743377 37.967489, -91.743425 37.968431, -91.743427 37.968465, -91.74343500000001 37.968627)",bike,1
Parker Court,3400,18641196,2250,1924,1,126.64201525953244,1,29,,residential,6,"LINESTRING (-91.74343500000001 37.968627, -91.743427 37.968465, -91.743425 37.968431, -91.743377 37.967489)",bike,1
Park Street,3401,18641206,3130,2133,1,86.3610480172495,1,29,,residential,6,"LINESTRING (-91.7746623 37.9446391, -91.7746497 37.9454157)",bike,1
Park Street,3402,18641206,2133,3130,1,86.3610480172495,1,29,,residential,6,"LINESTRING (-91.7746497 37.9454157, -91.7746623 37.9446391)",bike,1
Fort Wyman Road,3403,18641226,2263,2264,1,220.38149244123505,1,29,,residential,6,"LINESTRING (-91.777332 37.938551, -91.77684000000001 37.938638, -91.776405 37.938714, -91.77560099999999 37.938839, -91.77487600000001 37.93897)",bike,1
Fort Wyman Road,3404,18641226,2264,2263,1,220.38149244123508,1,29,,residential,6,"LINESTRING (-91.77487600000001 37.93897, -91.77560099999999 37.938839, -91.776405 37.938714, -91.77684000000001 37.938638, -91.777332 37.938551)",bike,1
Fort Wyman Road,3405,18641226,2264,1996,1,135.74087666664374,1,29,,residential,6,"LINESTRING (-91.77487600000001 37.93897, -91.774125 37.939105, -91.773769 37.939147, -91.773354 37.939184)",bike,1
Fort Wyman Road,3406,18641226,1996,2264,1,135.74087666664374,1,29,,residential,6,"LINESTRING (-91.773354 37.939184, -91.773769 37.939147, -91.774125 37.939105, -91.77487600000001 37.93897)",bike,1
Fort Wyman Road,3407,18641226,1996,2265,1,172.90224962064627,1,29,,residential,6,"LINESTRING (-91.773354 37.939184, -91.773207 37.939198, -91.772572 37.939193, -91.77138359999999 37.9392065)",bike,1
Fort Wyman Road,3408,18641226,2265,1996,1,172.90224962064627,1,29,,residential,6,"LINESTRING (-91.77138359999999 37.9392065, -91.772572 37.939193, -91.773207 37.939198, -91.773354 37.939184)",bike,1
Wilmina Road,3409,18641231,2266,536,1,222.87582123213016,1,29,,residential,6,"LINESTRING (-91.693924 37.957859, -91.69299599999999 37.957832, -91.692714 37.95783, -91.692063 37.957837, -91.69138340000001 37.9578107)",bike,1
Wilmina Road,3410,18641231,536,2266,1,222.87582123213016,1,29,,residential,6,"LINESTRING (-91.69138340000001 37.9578107, -91.692063 37.957837, -91.692714 37.95783, -91.69299599999999 37.957832, -91.693924 37.957859)",bike,1
Wilmina Road,3411,18641231,536,682,1,28.11776900255658,1,29,,residential,6,"LINESTRING (-91.69138340000001 37.9578107, -91.69106309999999 37.9577979)",bike,1
Wilmina Road,3412,18641231,682,536,1,28.11776900255658,1,29,,residential,6,"LINESTRING (-91.69106309999999 37.9577979, -91.69138340000001 37.9578107)",bike,1
Wilmina Road,3413,18641231,682,538,1,15.045424100916982,1,29,,residential,6,"LINESTRING (-91.69106309999999 37.9577979, -91.6908916 37.9577931)",bike,1
Wilmina Road,3414,18641231,538,682,1,15.045424100916982,1,29,,residential,6,"LINESTRING (-91.6908916 37.9577931, -91.69106309999999 37.9577979)",bike,1
Wilmina Road,3415,18641231,538,1819,1,249.38269801153098,1,29,,residential,6,"LINESTRING (-91.6908916 37.9577931, -91.69054920000001 37.9577799, -91.6904559 37.9577964, -91.690366 37.9578558, -91.6903255 37.9579562, -91.69031219999999 37.9581592, -91.690326 37.958873, -91.69031200000001 37.959655)",bike,1
Wilmina Road,3416,18641231,1819,538,1,249.38269801153092,1,29,,residential,6,"LINESTRING (-91.69031200000001 37.959655, -91.690326 37.958873, -91.69031219999999 37.9581592, -91.6903255 37.9579562, -91.690366 37.9578558, -91.6904559 37.9577964, -91.69054920000001 37.9577799, -91.6908916 37.9577931)",bike,1
Wilmina Road,3417,18641231,1819,507,1,54.2688605598796,1,29,,residential,6,"LINESTRING (-91.69031200000001 37.959655, -91.690303 37.960143)",bike,1
Wilmina Road,3418,18641231,507,1819,1,54.2688605598796,1,29,,residential,6,"LINESTRING (-91.690303 37.960143, -91.69031200000001 37.959655)",bike,1
Wilmina Road,3419,18641231,507,501,1,48.76283720365192,1,29,,residential,6,"LINESTRING (-91.690303 37.960143, -91.690296 37.9605815)",bike,1
Wilmina Road,3420,18641231,501,507,1,48.76283720365192,1,29,,residential,6,"LINESTRING (-91.690296 37.9605815, -91.690303 37.960143)",bike,1
Wilmina Road,3421,18641231,501,1856,1,271.60317312767444,1,29,,residential,6,"LINESTRING (-91.690296 37.9605815, -91.69027 37.963024)",bike,1
Wilmina Road,3422,18641231,1856,501,1,271.60317312767444,1,29,,residential,6,"LINESTRING (-91.69027 37.963024, -91.690296 37.9605815)",bike,1
Wilmina Road,3423,18641231,1856,912,1,12.565332536382408,1,29,,residential,6,"LINESTRING (-91.69027 37.963024, -91.690269 37.963137)",bike,1
Wilmina Road,3424,18641231,912,1856,1,12.565332536382408,1,29,,residential,6,"LINESTRING (-91.690269 37.963137, -91.69027 37.963024)",bike,1
Wilmina Road,3425,18641231,912,911,1,37.58644121345131,1,29,,residential,6,"LINESTRING (-91.690269 37.963137, -91.690264 37.963475)",bike,1
Wilmina Road,3426,18641231,911,912,1,37.58644121345131,1,29,,residential,6,"LINESTRING (-91.690264 37.963475, -91.690269 37.963137)",bike,1
Wilmina Road,3427,18641231,911,2267,1,13.44375246899679,1,29,,residential,6,"LINESTRING (-91.690264 37.963475, -91.690263 37.9635959)",bike,1
Wilmina Road,3428,18641231,2267,911,1,13.44375246899679,1,29,,residential,6,"LINESTRING (-91.690263 37.9635959, -91.690264 37.963475)",bike,1
Private Dr 7135,3429,18641239,2204,2197,1,143.35454248397204,1,29,,residential,6,"LINESTRING (-91.789947 37.912441, -91.789947 37.913601, -91.789793 37.913645)",bike,1
Private Dr 7135,3430,18641239,2197,2204,1,143.35454248397204,1,29,,residential,6,"LINESTRING (-91.789793 37.913645, -91.789947 37.913601, -91.789947 37.912441)",bike,1
Sunshine Drive,3431,18641240,231,1481,1,142.37042106867028,1,29,,residential,6,"LINESTRING (-91.774224 37.966328, -91.773976 37.967073, -91.773895 37.967317, -91.77377199999999 37.967556)",bike,1
Sunshine Drive,3432,18641240,1481,231,1,142.37042106867028,1,29,,residential,6,"LINESTRING (-91.77377199999999 37.967556, -91.773895 37.967317, -91.773976 37.967073, -91.774224 37.966328)",bike,1
Summerfield Drive,3433,18641249,2272,1678,1,304.1105687775166,1,29,,residential,6,"LINESTRING (-91.6947485 37.950034, -91.69410999999999 37.949862, -91.69359 37.949637, -91.69340800000001 37.949501, -91.693318 37.949354, -91.693111 37.948864, -91.6929322 37.948499, -91.692875 37.948276, -91.6928999 37.948126, -91.692927 37.948041)",bike,1
Summerfield Drive,3434,18641249,1678,2272,1,304.1105687775166,1,29,,residential,6,"LINESTRING (-91.692927 37.948041, -91.6928999 37.948126, -91.692875 37.948276, -91.6929322 37.948499, -91.693111 37.948864, -91.693318 37.949354, -91.69340800000001 37.949501, -91.69359 37.949637, -91.69410999999999 37.949862, -91.6947485 37.950034)",bike,1
Summerfield Drive,3435,18641249,1678,1677,1,18.207723506273588,1,29,,residential,6,"LINESTRING (-91.692927 37.948041, -91.69295700000001 37.947996, -91.69304 37.947904)",bike,1
Summerfield Drive,3436,18641249,1677,1678,1,18.207723506273588,1,29,,residential,6,"LINESTRING (-91.69304 37.947904, -91.69295700000001 37.947996, -91.692927 37.948041)",bike,1
Summerfield Drive,3437,18641251,1686,2272,1,59.72525667607988,1,29,,residential,6,"LINESTRING (-91.69477550000001 37.9494973, -91.6947485 37.950034)",bike,1
Summerfield Drive,3438,18641251,2272,1686,1,59.72525667607988,1,29,,residential,6,"LINESTRING (-91.6947485 37.950034, -91.69477550000001 37.9494973)",bike,1
Summerfield Drive,3439,18641251,2272,2273,1,72.2816667052453,1,29,,residential,6,"LINESTRING (-91.6947485 37.950034, -91.694704 37.950308, -91.694737 37.9506809)",bike,1
Summerfield Drive,3440,18641251,2273,2272,1,72.2816667052453,1,29,,residential,6,"LINESTRING (-91.694737 37.9506809, -91.694704 37.950308, -91.6947485 37.950034)",bike,1
Marti Drive,3441,18641264,2274,2275,1,218.47733600742902,1,29,,residential,6,"LINESTRING (-91.75864900000001 37.932558, -91.758579 37.93246, -91.75853600000001 37.932373, -91.75852399999999 37.932291, -91.758571 37.930615)",bike,1
Marti Drive,3442,18641264,2275,2274,1,218.47733600742902,1,29,,residential,6,"LINESTRING (-91.758571 37.930615, -91.75852399999999 37.932291, -91.75853600000001 37.932373, -91.758579 37.93246, -91.75864900000001 37.932558)",bike,1
Marti Drive,3443,18641264,2275,2276,1,126.19140731910036,1,29,,residential,6,"LINESTRING (-91.758571 37.930615, -91.758544 37.930009, -91.758543 37.929702, -91.758585 37.929483)",bike,1
Marti Drive,3444,18641264,2276,2275,1,126.19140731910036,1,29,,residential,6,"LINESTRING (-91.758585 37.929483, -91.758543 37.929702, -91.758544 37.930009, -91.758571 37.930615)",bike,1
Marti Drive,3445,18641264,2276,1942,1,57.07175000994811,1,29,,residential,6,"LINESTRING (-91.758585 37.929483, -91.758684 37.929341, -91.758855 37.929169, -91.758983 37.929083)",bike,1
Marti Drive,3446,18641264,1942,2276,1,57.07175000994811,1,29,,residential,6,"LINESTRING (-91.758983 37.929083, -91.758855 37.929169, -91.758684 37.929341, -91.758585 37.929483)",bike,1
Marti Drive,3447,18641264,1942,1935,1,143.82771013117585,1,29,,residential,6,"LINESTRING (-91.758983 37.929083, -91.75937399999999 37.929006, -91.75982 37.928934, -91.760311 37.928904, -91.7606 37.928897)",bike,1
Marti Drive,3448,18641264,1935,1942,1,143.82771013117585,1,29,,residential,6,"LINESTRING (-91.7606 37.928897, -91.760311 37.928904, -91.75982 37.928934, -91.75937399999999 37.929006, -91.758983 37.929083)",bike,1
Bradley Street,3449,18641273,2284,2285,1,149.93682761296077,1,29,,residential,6,"LINESTRING (-91.7717239 37.9300011, -91.7720157 37.930035, -91.77232600000001 37.930021, -91.77253 37.929981, -91.772711 37.929933, -91.77293400000001 37.929912, -91.77341199999999 37.929916)",bike,1
Bradley Street,3450,18641273,2285,2284,1,149.93682761296077,1,29,,residential,6,"LINESTRING (-91.77341199999999 37.929916, -91.77293400000001 37.929912, -91.772711 37.929933, -91.77253 37.929981, -91.77232600000001 37.930021, -91.7720157 37.930035, -91.7717239 37.9300011)",bike,1
Oaklane Drive,3451,18641275,2286,1031,1,25.723736361721116,1,29,,residential,6,"LINESTRING (-91.77645099999999 37.934981, -91.776742 37.93501)",bike,1
Oaklane Drive,3452,18641275,1031,2286,1,25.723736361721116,1,29,,residential,6,"LINESTRING (-91.776742 37.93501, -91.77645099999999 37.934981)",bike,1
Oaklane Drive,3453,18641275,1031,2287,1,88.52972736839575,1,29,,residential,6,"LINESTRING (-91.776742 37.93501, -91.776949 37.935037, -91.777169 37.93505, -91.777439 37.935024, -91.77774599999999 37.935021)",bike,1
Oaklane Drive,3454,18641275,2287,1031,1,88.52972736839575,1,29,,residential,6,"LINESTRING (-91.77774599999999 37.935021, -91.777439 37.935024, -91.777169 37.93505, -91.776949 37.935037, -91.776742 37.93501)",bike,1
Oaklane Drive,3455,18641275,2287,1272,1,233.32578466164472,1,29,,residential,6,"LINESTRING (-91.77774599999999 37.935021, -91.77814499999999 37.935046, -91.778347 37.935046, -91.77858500000001 37.935046, -91.77924 37.935017, -91.780404 37.935)",bike,1
Oaklane Drive,3456,18641275,1272,2287,1,233.32578466164475,1,29,,residential,6,"LINESTRING (-91.780404 37.935, -91.77924 37.935017, -91.77858500000001 37.935046, -91.778347 37.935046, -91.77814499999999 37.935046, -91.77774599999999 37.935021)",bike,1
Oaklane Drive,3457,18641275,1272,2288,1,59.29159062240785,1,29,,residential,6,"LINESTRING (-91.780404 37.935, -91.780867 37.934998, -91.78093800000001 37.935029, -91.780969 37.935101, -91.780969 37.935129)",bike,1
Oaklane Drive,3458,18641275,2288,1272,1,59.29159062240785,1,29,,residential,6,"LINESTRING (-91.780969 37.935129, -91.780969 37.935101, -91.78093800000001 37.935029, -91.780867 37.934998, -91.780404 37.935)",bike,1
East 13th Street,3459,18641289,2294,2295,1,70.33325747037671,1,29,,residential,6,"LINESTRING (-91.76195559999999 37.95401, -91.76275769999999 37.9540189)",bike,1
East 13th Street,3460,18641289,2295,2294,1,70.33325747037671,1,29,,residential,6,"LINESTRING (-91.76275769999999 37.9540189, -91.76195559999999 37.95401)",bike,1
East 13th Street,3461,18641289,2295,2231,1,110.21182018476917,1,29,,residential,6,"LINESTRING (-91.76275769999999 37.9540189, -91.7640147 37.954023)",bike,1
East 13th Street,3462,18641289,2231,2295,1,110.21182018476917,1,29,,residential,6,"LINESTRING (-91.7640147 37.954023, -91.76275769999999 37.9540189)",bike,1
East 13th Street,3463,18641289,2231,2192,1,112.61683915646555,1,29,,residential,6,"LINESTRING (-91.7640147 37.954023, -91.765299 37.954008)",bike,1
East 13th Street,3464,18641289,2192,2231,1,112.61683915646555,1,29,,residential,6,"LINESTRING (-91.765299 37.954008, -91.7640147 37.954023)",bike,1
East 13th Street,3465,18641289,2192,2296,1,127.98268159152848,1,29,,residential,6,"LINESTRING (-91.765299 37.954008, -91.7667586 37.9540211)",bike,1
East 13th Street,3466,18641289,2296,2192,1,127.98268159152848,1,29,,residential,6,"LINESTRING (-91.7667586 37.9540211, -91.765299 37.954008)",bike,1
Bittersweet Lane,3467,18641343,2298,2299,1,107.20464450962163,1,29,,residential,6,"LINESTRING (-91.741152 37.94341, -91.741159 37.943499, -91.74117099999999 37.943641, -91.74121 37.943807, -91.74129000000001 37.944006, -91.74134599999999 37.944125, -91.741361 37.944156, -91.74150400000001 37.944315)",bike,1
Bittersweet Lane,3468,18641343,2299,2298,1,107.20464450962163,1,29,,residential,6,"LINESTRING (-91.74150400000001 37.944315, -91.741361 37.944156, -91.74134599999999 37.944125, -91.74129000000001 37.944006, -91.74121 37.943807, -91.74117099999999 37.943641, -91.741159 37.943499, -91.741152 37.94341)",bike,1
Bittersweet Lane,3469,18641343,2299,2091,1,119.33284762648456,1,29,,residential,6,"LINESTRING (-91.74150400000001 37.944315, -91.741637 37.944506, -91.74170700000001 37.944689, -91.741736 37.944813, -91.741727 37.945351)",bike,1
Bittersweet Lane,3470,18641343,2091,2299,1,119.33284762648458,1,29,,residential,6,"LINESTRING (-91.741727 37.945351, -91.741736 37.944813, -91.74170700000001 37.944689, -91.741637 37.944506, -91.74150400000001 37.944315)",bike,1
Bittersweet Lane,3471,18641343,2091,2300,1,77.28763742037926,1,29,,residential,6,"LINESTRING (-91.741727 37.945351, -91.741715 37.946046)",bike,1
Bittersweet Lane,3472,18641343,2300,2091,1,77.28763742037926,1,29,,residential,6,"LINESTRING (-91.741715 37.946046, -91.741727 37.945351)",bike,1
Bittersweet Lane,3473,18641343,2300,2301,1,36.46125676444195,1,29,,residential,6,"LINESTRING (-91.741715 37.946046, -91.74167300000001 37.946087, -91.741514 37.946168, -91.74136799999999 37.946219)",bike,1
Bittersweet Lane,3474,18641343,2301,2300,1,36.46125676444195,1,29,,residential,6,"LINESTRING (-91.74136799999999 37.946219, -91.741514 37.946168, -91.74167300000001 37.946087, -91.741715 37.946046)",bike,1
Bittersweet Lane,3475,18641343,2301,2302,1,82.66543445588049,1,29,,residential,6,"LINESTRING (-91.74136799999999 37.946219, -91.741275 37.946193, -91.74076100000001 37.946198, -91.740527 37.9462, -91.740431 37.946201)",bike,1
Bittersweet Lane,3476,18641343,2302,2301,1,82.6654344558805,1,29,,residential,6,"LINESTRING (-91.740431 37.946201, -91.740527 37.9462, -91.74076100000001 37.946198, -91.741275 37.946193, -91.74136799999999 37.946219)",bike,1
County Road 3230,3477,18641354,2303,1256,1,197.82014384091386,1,29,,residential,6,"LINESTRING (-91.687956 37.974206, -91.687941 37.975985)",bike,1
County Road 3230,3478,18641354,1256,2303,1,197.82014384091386,1,29,,residential,6,"LINESTRING (-91.687941 37.975985, -91.687956 37.974206)",bike,1
County Road 3230,3479,18641354,1256,798,1,696.4269533000147,1,29,,residential,6,"LINESTRING (-91.687941 37.975985, -91.687922 37.977252, -91.68793100000001 37.978767, -91.687926 37.980084, -91.687928 37.980722, -91.687933 37.982248)",bike,1
County Road 3230,3480,18641354,798,1256,1,696.4269533000147,1,29,,residential,6,"LINESTRING (-91.687933 37.982248, -91.687928 37.980722, -91.687926 37.980084, -91.68793100000001 37.978767, -91.687922 37.977252, -91.687941 37.975985)",bike,1
County Road 3230,3481,18641354,798,2097,1,148.823972775821,1,29,,residential,6,"LINESTRING (-91.687933 37.982248, -91.68793700000001 37.982973, -91.68793100000001 37.983231, -91.687923 37.9835863)",bike,1
County Road 3230,3482,18641354,2097,798,1,148.823972775821,1,29,,residential,6,"LINESTRING (-91.687923 37.9835863, -91.68793100000001 37.983231, -91.68793700000001 37.982973, -91.687933 37.982248)",bike,1
Phelps Avenue,3483,18641355,2304,1975,1,83.48168126220547,1,29,,residential,6,"LINESTRING (-91.7666347 37.9431095, -91.7675867 37.9431083)",bike,1
Phelps Avenue,3484,18641355,1975,2304,1,83.48168126220547,1,29,,residential,6,"LINESTRING (-91.7675867 37.9431083, -91.7666347 37.9431095)",bike,1
Phelps Avenue,3485,18641355,1975,2290,1,88.08491506989597,1,29,,residential,6,"LINESTRING (-91.7675867 37.9431083, -91.76859109999999 37.9430974)",bike,1
Phelps Avenue,3486,18641355,2290,1975,1,88.08491506989597,1,29,,residential,6,"LINESTRING (-91.76859109999999 37.9430974, -91.7675867 37.9431083)",bike,1
Phelps Avenue,3487,18641355,2290,2305,1,88.67780397836253,1,29,,residential,6,"LINESTRING (-91.76859109999999 37.9430974, -91.7696023 37.943089)",bike,1
Phelps Avenue,3488,18641355,2305,2290,1,88.67780397836253,1,29,,residential,6,"LINESTRING (-91.7696023 37.943089, -91.76859109999999 37.9430974)",bike,1
South Murry Lane,3489,18641356,2306,2307,1,114.14544213881024,1,25,,residential,6,"LINESTRING (-91.74660299999999 37.94423, -91.746583 37.94471, -91.746605 37.945256)",bike,1
South Murry Lane,3490,18641356,2307,2306,1,114.14544213881024,1,25,,residential,6,"LINESTRING (-91.746605 37.945256, -91.746583 37.94471, -91.74660299999999 37.94423)",bike,1
South Murry Lane,3491,18641356,2307,2125,1,334.4608311985513,1,25,,residential,6,"LINESTRING (-91.746605 37.945256, -91.746579 37.945545, -91.746555 37.946937, -91.746565 37.948263)",bike,1
South Murry Lane,3492,18641356,2125,2307,1,334.4608311985513,1,25,,residential,6,"LINESTRING (-91.746565 37.948263, -91.746555 37.946937, -91.746579 37.945545, -91.746605 37.945256)",bike,1
South Murry Lane,3493,18641356,2125,2308,1,112.89205310998916,1,25,,residential,6,"LINESTRING (-91.746565 37.948263, -91.74657929999999 37.9492782)",bike,1
South Murry Lane,3494,18641356,2308,2125,1,112.89205310998916,1,25,,residential,6,"LINESTRING (-91.74657929999999 37.9492782, -91.746565 37.948263)",bike,1
High Street,3495,18641372,2049,3107,1,52.001141454049275,1,29,,residential,6,"LINESTRING (-91.76281299999999 37.951424, -91.7628223 37.9518916)",bike,1
High Street,3496,18641372,3107,2049,1,52.001141454049275,1,29,,residential,6,"LINESTRING (-91.7628223 37.9518916, -91.76281299999999 37.951424)",bike,1
High Street,3497,18641372,3107,2314,1,46.56976424906402,1,29,,residential,6,"LINESTRING (-91.7628223 37.9518916, -91.7627854 37.9523094)",bike,1
High Street,3498,18641372,2314,3107,1,46.56976424906402,1,29,,residential,6,"LINESTRING (-91.7627854 37.9523094, -91.7628223 37.9518916)",bike,1
High Street,3499,18641372,2314,2315,1,94.55945305270023,1,29,,residential,6,"LINESTRING (-91.7627854 37.9523094, -91.7627694 37.9531597)",bike,1
High Street,3500,18641372,2315,2314,1,94.55945305270023,1,29,,residential,6,"LINESTRING (-91.7627694 37.9531597, -91.7627854 37.9523094)",bike,1
High Street,3501,18641372,2315,2295,1,95.54418820602025,1,29,,residential,6,"LINESTRING (-91.7627694 37.9531597, -91.76275769999999 37.9540189)",bike,1
High Street,3502,18641372,2295,2315,1,95.54418820602025,1,29,,residential,6,"LINESTRING (-91.76275769999999 37.9540189, -91.7627694 37.9531597)",bike,1
High Street,3503,18641372,2295,3111,1,47.87018754753154,1,29,,residential,6,"LINESTRING (-91.76275769999999 37.9540189, -91.7627608 37.9544494)",bike,1
High Street,3504,18641372,3111,2295,1,47.87018754753154,1,29,,residential,6,"LINESTRING (-91.7627608 37.9544494, -91.76275769999999 37.9540189)",bike,1
High Street,3505,18641372,3111,2316,1,45.60165387251257,1,29,,residential,6,"LINESTRING (-91.7627608 37.9544494, -91.7627581 37.9548595)",bike,1
High Street,3506,18641372,2316,3111,1,45.60165387251257,1,29,,residential,6,"LINESTRING (-91.7627581 37.9548595, -91.7627608 37.9544494)",bike,1
East 3rd Street,3507,18641384,2280,2318,1,88.08165347590187,1,29,,residential,6,"LINESTRING (-91.7665978 37.9461831, -91.76760229999999 37.9461832)",bike,1
East 3rd Street,3508,18641384,2318,2280,1,88.08165347590187,1,29,,residential,6,"LINESTRING (-91.76760229999999 37.9461832, -91.7665978 37.9461831)",bike,1
East 3rd Street,3509,18641384,2318,46,1,88.88837431138215,1,29,,residential,6,"LINESTRING (-91.76760229999999 37.9461832, -91.76861599999999 37.9461833)",bike,1
East 3rd Street,3510,18641384,46,2318,1,88.88837431138215,1,29,,residential,6,"LINESTRING (-91.76861599999999 37.9461833, -91.76760229999999 37.9461832)",bike,1
East 3rd Street,3511,18641384,46,2319,1,86.65235350344163,1,29,,residential,6,"LINESTRING (-91.76861599999999 37.9461833, -91.7696042 37.9461833)",bike,1
East 3rd Street,3512,18641384,2319,46,1,86.65235350344163,1,29,,residential,6,"LINESTRING (-91.7696042 37.9461833, -91.76861599999999 37.9461833)",bike,1
East 3rd Street,3513,18641384,2319,2320,1,88.33594571156493,1,29,,residential,6,"LINESTRING (-91.7696042 37.9461833, -91.7706116 37.9461834)",bike,1
East 3rd Street,3514,18641384,2320,2319,1,88.33594571156493,1,29,,residential,6,"LINESTRING (-91.7706116 37.9461834, -91.7696042 37.9461833)",bike,1
County Road 3100,3515,18641386,2321,984,1,323.6885760121776,1,29,,residential,6,"LINESTRING (-91.694362 37.972601, -91.69474099999999 37.972516, -91.6953 37.972409, -91.696495 37.972202, -91.69717300000001 37.972096, -91.6979764 37.972023)",bike,1
County Road 3100,3516,18641386,984,2321,1,323.68857601217763,1,29,,residential,6,"LINESTRING (-91.6979764 37.972023, -91.69717300000001 37.972096, -91.696495 37.972202, -91.6953 37.972409, -91.69474099999999 37.972516, -91.694362 37.972601)",bike,1
County Road 3100,3517,18641386,984,346,1,508.6716865645066,1,29,,residential,6,"LINESTRING (-91.6979764 37.972023, -91.698375 37.971989, -91.698984 37.971969, -91.69909 37.971974, -91.699364 37.971986, -91.699437 37.971996, -91.70039199999999 37.972131, -91.70131000000001 37.972302, -91.701638 37.972386, -91.702394 37.972611, -91.702949 37.972791, -91.70356169999999 37.9730072)",bike,1
County Road 3100,3518,18641386,346,984,1,508.6716865645067,1,29,,residential,6,"LINESTRING (-91.70356169999999 37.9730072, -91.702949 37.972791, -91.702394 37.972611, -91.701638 37.972386, -91.70131000000001 37.972302, -91.70039199999999 37.972131, -91.699437 37.971996, -91.699364 37.971986, -91.69909 37.971974, -91.698984 37.971969, -91.698375 37.971989, -91.6979764 37.972023)",bike,1
County Road 3100,3519,18641386,346,2322,1,267.5641927903098,1,29,,residential,6,"LINESTRING (-91.70356169999999 37.9730072, -91.7055198 37.9736616, -91.7061654 37.9738697, -91.70638750000001 37.973911)",bike,1
County Road 3100,3520,18641386,2322,346,1,267.5641927903098,1,29,,residential,6,"LINESTRING (-91.70638750000001 37.973911, -91.7061654 37.9738697, -91.7055198 37.9736616, -91.70356169999999 37.9730072)",bike,1
County Road 8040,3521,18641436,1654,1508,1,161.71597844044703,1,29,,residential,6,"LINESTRING (-91.78922 37.9624, -91.789271 37.962496, -91.789275 37.962651, -91.789305 37.963846)",bike,1
County Road 8040,3522,18641436,1508,1654,1,161.71597844044703,1,29,,residential,6,"LINESTRING (-91.789305 37.963846, -91.789275 37.962651, -91.789271 37.962496, -91.78922 37.9624)",bike,1
County Road 8040,3523,18641436,1508,2323,1,68.33871683017047,1,29,,residential,6,"LINESTRING (-91.789305 37.963846, -91.789339 37.96446)",bike,1
County Road 8040,3524,18641436,2323,1508,1,68.33871683017047,1,29,,residential,6,"LINESTRING (-91.789339 37.96446, -91.789305 37.963846)",bike,1
County Road 8040,3525,18641436,2323,678,1,132.70688355369543,1,29,,residential,6,"LINESTRING (-91.789339 37.96446, -91.789304 37.964818, -91.78926300000001 37.9656, -91.78927400000001 37.965651)",bike,1
County Road 8040,3526,18641436,678,2323,1,132.70688355369543,1,29,,residential,6,"LINESTRING (-91.78927400000001 37.965651, -91.78926300000001 37.9656, -91.789304 37.964818, -91.789339 37.96446)",bike,1
County Road 8040,3527,18641439,2323,1074,1,82.03658369896755,1,29,,residential,6,"LINESTRING (-91.789339 37.96446, -91.78985400000001 37.965076)",bike,1
